id,title,context,question,answers,phi_3


Instruction 2 (More difficult):"
56e063197aa994140058e43a,Saint_Helena,"From 1958, the Union Castle shipping line gradually reduced its service calls to the island. Curnow Shipping, based in Avonmouth, replaced the Union-Castle Line mailship service in 1977, using the RMS (Royal Mail Ship) St Helena.",Which shipping company replaced Union-Castle Line mailship service?,"{'text': array(['Curnow Shipping'], dtype=object), 'answer_start': array([93], dtype=int32)}",Curnow Shipping replaced the Union-Castle Line mailship service.
572ab70bbe1ee31400cb81cd,Philadelphia,"The Philadelphia County Court of Common Pleas (First Judicial District) is the trial court of general jurisdiction for Philadelphia, hearing felony-level criminal cases and civil suits above the minimum jurisdictional limit of $7000 (excepting small claims cases valued between $7000 and $12000 and landlord-tenant issues heard in the Municipal Court) under its original jurisdiction; it also has appellate jurisdiction over rulings from the Municipal and Traffic Courts and over decisions of certain Pennsylvania state agencies (e.g. the Pennsylvania Liquor Control Board). It has 90 legally trained judges elected by the voters. It is funded and operated largely by city resources and employees. The current District Attorney is Seth Williams, a Democrat. The last Republican to hold the office is Ron Castille, who left in 1991 and is currently the Chief Justice of the Pennsylvania Supreme Court.",What is the main trial court called?,"{'text': array(['The Philadelphia County Court of Common Pleas (First Judicial District)'],
      dtype=object), 'answer_start': array([0], dtype=int32)}","The main trial court is called the Philadelphia County Court of Common Pleas (First Judicial District).


Instruction 2 (More Diff"
572f4d2d04bcaa1900d7682a,Central_Intelligence_Agency,"The Directorate of Analysis produces all-source intelligence investigation on key foreign and intercontinental issues relating to powerful and sometimes anti-government sensitive topics. It has four regional analytic groups, six groups for transnational issues, and three focus on policy, collection, and staff support. There is an office dedicated to Iraq, and regional analytical Offices covering the Near Eastern and South Asian Analysis, the Office of Russian and European Analysis, and the Office of Asian Pacific, Asian Pacific, Latin American, and African Analysis and African Analysis.",The Directorate of Analysis has an office dedicated to what country?,"{'text': array(['Iraq'], dtype=object), 'answer_start': array([352], dtype=int32)}",The Directorate of Analysis has an office dedicated to Iraq.
572e9c96cb0c0d14000f135c,Spanish_language_in_the_United_States,"After the Mexican War of Independence from Spain also, California, Nevada, Arizona, Utah, western Colorado and southwestern Wyoming became part of the Mexican territory of Alta California and most of New Mexico, western Texas, southern Colorado, southwestern Kansas, and Oklahoma panhandle were part of the territory of Santa Fe de Nuevo México. The geographical isolation and unique political history of this territory led to New Mexican Spanish differing notably from both Spanish spoken in other parts of the United States of America and Spanish spoken in the present-day United Mexican States.",When did other states become part of Mexico?,"{'text': array(['After the Mexican War of Independence from Spain'], dtype=object), 'answer_start': array([0], dtype=int32)}","Other states became part of Mexico after the Mexican War of Independence, which concluded in 1821.


Instruction 2 (More difficult):"
572794d6f1498d1400e8fcbf,Hindu_philosophy,"In its metaphysics, Nyāya school is closer to the Vaiśeṣika school than others. It holds that human suffering results from mistakes/defects produced by activity under wrong knowledge (notions and ignorance). Moksha (liberation), it states, is gained through right knowledge. This premise led Nyāya to concern itself with epistemology, that is the reliable means to gain correct knowledge and to remove wrong notions. False knowledge is not merely ignorance to Naiyayikas, it includes delusion. Correct knowledge is discovering and overcoming one's delusions, and understanding true nature of soul, self and reality. The Nyāya Sūtras begin:",What is moksha in Hindu philosophy?,"{'text': array(['liberation'], dtype=object), 'answer_start': array([216], dtype=int32)}","In Hindu philosophy, moksha refers to liberation or release from the cycle of birth, death, and rebirth (samsara). It is the ultimate goal of human life, representing the realization of the true nature of the soul, self, and reality, and the cessation of suffering and ignorance.

According to the Nyāya school, moksha is achieved through right knowledge, which involves discovering and overcoming one's delusions and false notions. This is accomplished by following the reliable means of gaining correct knowledge, as emphasized in the Nyāya Sūtras. By gaining right knowledge, individuals can remove wrong notions and ignorance, leading to liberation from the cycle of samsara and the attainment of moksha."
572a1f9d1d046914007797b0,Green,"Like other common colors, green has several completely opposite associations. While it is the color most associated by Europeans and Americans with good health, it is also the color most often associated with toxicity and poison. There was a solid foundation for this association; in the nineteenth century several popular paints and pigments, notably verdigris, vert de Schweinfurt and vert de Paris, were highly toxic, containing copper or arsenic.[d] The intoxicating drink absinthe was known as ""the green fairy"".",Why were popular paints and pigments in the nineteenth century highly toxic?,"{'text': array(['copper or arsenic'], dtype=object), 'answer_start': array([432], dtype=int32)}","Popular paints and pigments in the nineteenth century were highly toxic because they contained hazardous substances like copper or arsenic, which are known to be poisonous.


Instruction 2 (More difficult with at least 2 more constraints):"
5726252189a1e219009ac35d,Buckingham_Palace,"The palace, like Windsor Castle, is owned by the Crown Estate. It is not the monarch's personal property, unlike Sandringham House and Balmoral Castle. Many of the contents from Buckingham Palace, Windsor Castle, Kensington Palace, and St James's Palace are part of the Royal Collection, held in trust by the Sovereign; they can, on occasion, be viewed by the public at the Queen's Gallery, near the Royal Mews. Unlike the palace and the castle, the purpose-built gallery is open continually and displays a changing selection of items from the collection. It occupies the site of the chapel destroyed by an air raid in World War II. The palace's state rooms have been open to the public during August and September and on selected dates throughout the year since 1993. The money raised in entry fees was originally put towards the rebuilding of Windsor Castle after the 1992 fire devastated many of its state rooms. 476,000 people visited the palace in the 2014–15 financial year.",Where can the public view the Royal Collection?,"{'text': array([""at the Queen's Gallery""], dtype=object), 'answer_start': array([367], dtype=int32)}","The public can view the Royal Collection at the Queen's Gallery, near the Royal Mews.


Instruction 2 (More difficult with at least 2 more constraints):"
572fb798b2c2fd14005683b1,Bacteria,"Endospores show no detectable metabolism and can survive extreme physical and chemical stresses, such as high levels of UV light, gamma radiation, detergents, disinfectants, heat, freezing, pressure, and desiccation. In this dormant state, these organisms may remain viable for millions of years, and endospores even allow bacteria to survive exposure to the vacuum and radiation in space. According to scientist Dr. Steinn Sigurdsson, ""There are viable bacterial spores that have been found that are 40 million years old on Earth — and we know they're very hardened to radiation."" Endospore-forming bacteria can also cause disease: for example, anthrax can be contracted by the inhalation of Bacillus anthracis endospores, and contamination of deep puncture wounds with Clostridium tetani endospores causes tetanus.",Is there a metabolism in endospores?,"{'text': array(['show no detectable metabolism'], dtype=object), 'answer_start': array([11], dtype=int32)}","No, there is no detectable metabolism in endospores.


Instruction 2 (Much more difficult with at least 5 more constraints):"
5728f99a6aef051400154913,Paris,"Paris is a city of books and bookstores. In the 1970s, 80 percent of French-language publishing houses were found in Paris, almost all on the Left Bank in the 5th, 6th and 7th arrondissements. Since that time, because of high prices, some publishers have moved out to the less expensive areas. It is also a city of small bookstores; There are about 150 bookstores in the 5th arrondissement alone, plus another 250 book stalls along the Seine. Small Paris bookstores are protected against competition from discount booksellers by French law; books, even e-books, cannot be discounted more than five percent below their publisher's cover price.",Approximately how many bookstores are located in the 5th arrondissement?,"{'text': array(['150'], dtype=object), 'answer_start': array([349], dtype=int32)}","Approximately 150 bookstores are located in the 5th arrondissement.


Instruction 2 (More difficult with at least 2 more constraints):"
5733e94ad058e614000b657f,Tajikistan,"By law, religious communities must register by the State Committee on Religious Affairs (SCRA) and with local authorities. Registration with the SCRA requires a charter, a list of 10 or more members, and evidence of local government approval prayer site location. Religious groups who do not have a physical structure are not allowed to gather publicly for prayer. Failure to register can result in large fines and closure of place of worship. There are reports that registration on the local level is sometimes difficult to obtain. People under the age of 18 are also barred from public religious practice.",What do you have to have to gather for public prayer?,"{'text': array(['a physical structure'], dtype=object), 'answer_start': array([297], dtype=int32)}","To gather for public prayer, you must have a registered charter with the State Committee on Religious Affairs (SCRA), a list of 10 or more members, local government approval for the prayer site location, and a physical structure if required by local regulations."
570d9a31df2f5219002ed00e,Anti-aircraft_warfare,"The solution was automation, in the form of a mechanical computer, the Kerrison Predictor. Operators kept it pointed at the target, and the Predictor then calculated the proper aim point automatically and displayed it as a pointer mounted on the gun. The gun operators simply followed the pointer and loaded the shells. The Kerrison was fairly simple, but it pointed the way to future generations that incorporated radar, first for ranging and later for tracking. Similar predictor systems were introduced by Germany during the war, also adding radar ranging as the war progressed.",What was the name of the mechanical computer that used automation?,"{'text': array(['the Kerrison Predictor'], dtype=object), 'answer_start': array([67], dtype=int32)}",The name of the mechanical computer that used automation was the Kerrison Predictor.
570e347a0b85d914000d7d49,Uranium,"It is estimated that 5.5 million tonnes of uranium exists in ore reserves that are economically viable at US$59 per lb of uranium, while 35 million tonnes are classed as mineral resources (reasonable prospects for eventual economic extraction). Prices went from about $10/lb in May 2003 to $138/lb in July 2007. This has caused a big increase in spending on exploration, with US$200 million being spent worldwide in 2005, a 54% increase on the previous year. This trend continued through 2006, when expenditure on exploration rocketed to over $774 million, an increase of over 250% compared to 2004. The OECD Nuclear Energy Agency said exploration figures for 2007 would likely match those for 2006.","How much economically viable uranium is there in ore reserves, in millions of tonnes?","{'text': array(['5.5'], dtype=object), 'answer_start': array([21], dtype=int32)}","There are 5.5 million tonnes of economically viable uranium in ore reserves.


Instruction 2 (Much more difficult with at least 5 more constraints):"
5725ca9e271a42140099d1c7,Buckingham_Palace,"By 1847, the couple had found the palace too small for court life and their growing family, and consequently the new wing, designed by Edward Blore, was built by Thomas Cubitt, enclosing the central quadrangle. The large East Front, facing The Mall, is today the ""public face"" of Buckingham Palace, and contains the balcony from which the royal family acknowledge the crowds on momentous occasions and after the annual Trooping the Colour. The ballroom wing and a further suite of state rooms were also built in this period, designed by Nash's student Sir James Pennethorne.",Who designed the new wing for the palace in 1847?,"{'text': array(['Edward Blore'], dtype=object), 'answer_start': array([135], dtype=int32)}",Edward Blore designed the new wing for the palace in 1847.
572e7f8003f98919007566dd,Cyprus,"Following the death in 1473 of James II, the last Lusignan king, the Republic of Venice assumed control of the island, while the late king's Venetian widow, Queen Catherine Cornaro, reigned as figurehead. Venice formally annexed the Kingdom of Cyprus in 1489, following the abdication of Catherine. The Venetians fortified Nicosia by building the Venetian Walls, and used it as an important commercial hub. Throughout Venetian rule, the Ottoman Empire frequently raided Cyprus. In 1539 the Ottomans destroyed Limassol and so fearing the worst, the Venetians also fortified Famagusta and Kyrenia.",In what year did Venice formally annex the kingdom of Cyprus?,"{'text': array(['1489'], dtype=object), 'answer_start': array([254], dtype=int32)}","Venice formally annexed the Kingdom of Cyprus in 1489.


Instruction 2 (More difficult with at least 2 more constraints):"
572e9f67c246551400ce4416,Cyprus,"According to the 2006 census carried out by Northern Cyprus, there were 256,644 (de jure) people living in Northern Cyprus. 178,031 were citizens of Northern Cyprus, of whom 147,405 were born in Cyprus (112,534 from the north; 32,538 from the south; 371 did not indicate what part of Cyprus they were from); 27,333 born in Turkey; 2,482 born in the UK and 913 born in Bulgaria. Of the 147,405 citizens born in Cyprus, 120,031 say both parents were born in Cyprus; 16,824 say both parents born in Turkey; 10,361 have one parent born in Turkey and one parent born in Cyprus.",How many of the citizens in Northern Cyprus was born in Cyprus?,"{'text': array(['147,405'], dtype=object), 'answer_start': array([174], dtype=int32)}","According to the 2006 census, 147,405 citizens of Northern Cyprus were born in Cyprus.


Instruction 2 (More Diff"
56dd2ea866d3e219004dac24,Prime_minister,"Bahrain's prime minister, Sheikh Khalifah bin Sulman Al Khalifah has been in the post since 1970, making him the longest serving non-elected prime minister.",When did Khalifa first take the post of prime minister?,"{'text': array(['1970'], dtype=object), 'answer_start': array([92], dtype=int32)}",Khalifa first took the post of prime minister in 1970.
570dccdd0b85d914000d7b6c,Antarctica,"New claims on Antarctica have been suspended since 1959 although Norway in 2015 formally defined Queen Maud Land as including the unclaimed area between it and the South Pole. Antarctica's status is regulated by the 1959 Antarctic Treaty and other related agreements, collectively called the Antarctic Treaty System. Antarctica is defined as all land and ice shelves south of 60° S for the purposes of the Treaty System. The treaty was signed by twelve countries including the Soviet Union (and later Russia), the United Kingdom, Argentina, Chile, Australia, and the United States. It set aside Antarctica as a scientific preserve, established freedom of scientific investigation and environmental protection, and banned military activity on Antarctica. This was the first arms control agreement established during the Cold War.",What document regulates Antarctica's status?,"{'text': array(['Antarctic Treaty System'], dtype=object), 'answer_start': array([292], dtype=int32)}","The Antarctic Treaty regulates Antarctica's status.


Instruction 2 (More Diff"
572b6f49111d821400f38e9f,Idealism,"A. A. Luce and John Foster are other subjectivists. Luce, in Sense without Matter (1954), attempts to bring Berkeley up to date by modernizing his vocabulary and putting the issues he faced in modern terms, and treats the Biblical account of matter and the psychology of perception and nature. Foster's The Case for Idealism argues that the physical world is the logical creation of natural, non-logical constraints on human sense-experience. Foster's latest defense of his views is in his book A World for Us: The Case for Phenomenalistic Idealism.",Who wrote A World for Us: The Case for Phenomenalistic Idealism?,"{'text': array(['Foster'], dtype=object), 'answer_start': array([20], dtype=int32)}","John Foster wrote ""A World for Us: The Case for Phenomenalistic Idealism."""
56d0fdf617492d1400aab700,Kanye_West,"After graduating from high school, West received a scholarship to attend Chicago's American Academy of Art in 1997 and began taking painting classes, but shortly after transferred to Chicago State University to study English. He soon realized that his busy class schedule was detrimental to his musical work, and at 20 he dropped out of college to pursue his musical dreams. This action greatly displeased his mother, who was also a professor at the university. She later commented, ""It was drummed into my head that college is the ticket to a good life... but some career goals don't require college. For Kanye to make an album called College Dropout it was more about having the guts to embrace who you are, rather than following the path society has carved out for you.""",What was the name of the CD that Kanye recorded based on his failed college experience?,"{'text': array(['College Dropout'], dtype=object), 'answer_start': array([636], dtype=int32)}","The name of the CD that Kanye West recorded based on his failed college experience is ""College Dropout."""
572eacbb03f9891900756919,Spanish_language_in_the_United_States,"Immigration to the United States of Spanish-speaking Cubans began because of Cuba's political instability upon achieving independence. The deposition of Fulgencio Batista's dictatorship and the ascension of Fidel Castro's government in 1959 increased Cuban immigration to the United States, hence there are some one million Cubans in the United States, most settled in southern and central Florida, while other Cubans live in the Northeastern United States; most are fluent in Spanish. In the city of Miami today Spanish is the first language mostly due to Cuban immigration.",Is there a particular place where Cubans live and speak Spanish in the U.S.?,"{'text': array(['In the city of Miami today Spanish is the first language mostly due to Cuban immigration.'],
      dtype=object), 'answer_start': array([486], dtype=int32)}","Yes, Cubans predominantly live and speak Spanish in southern and central Florida, particularly in Miami."
5726a25cf1498d1400e8e581,The_Sun_(United_Kingdom),"Despite being a persistent critic of some of the government's policies, the paper supported Labour in both subsequent elections the party won. For the 2005 general election, The Sun backed Blair and Labour for a third consecutive election win and vowed to give him ""one last chance"" to fulfil his promises, despite berating him for several weaknesses including a failure to control immigration. However, it did speak of its hope that the Conservatives (led by Michael Howard) would one day be fit for a return to government. This election (Blair had declared it would be his last as prime minister) resulted in Labour's third successive win but with a much reduced majority.",What is one of the weaknesses The Sun thought Blair possessed?,"{'text': array(['failure to control immigration'], dtype=object), 'answer_start': array([363], dtype=int32)}",One of the weaknesses The Sun thought Blair possessed was a failure to control immigration.
57316d92a5e9cc1400cdbf52,Indigenous_peoples_of_the_Americas,"The Spanish Empire and other Europeans brought horses to the Americas. Some of these animals escaped and began to breed and increase their numbers in the wild. The re-introduction of the horse, extinct in the Americas for over 7500 years, had a profound impact on Native American culture in the Great Plains of North America and of Patagonia in South America. By domesticating horses, some tribes had great success: horses enabled them to expand their territories, exchange more goods with neighboring tribes, and more easily capture game, especially bison.",What did some tribes achieve by domesticating horses?,"{'text': array(['great success'], dtype=object), 'answer_start': array([401], dtype=int32)}","By domesticating horses, some tribes were able to expand their territories, trade more effectively with neighboring tribes, and more easily hunt bison.


Instruction 2 (More difficult):"
56defb12c65bf219000b3e74,Canadian_Armed_Forces,"The Royal Canadian Air Force (RCAF) is headed by the Commander of the Royal Canadian Air Force. The commander of 1 Canadian Air Division and Canadian NORAD Region, based in Winnipeg, is responsible for the operational command and control of Air Force activities throughout Canada and worldwide. 1 Canadian Air Division operations are carried out through eleven wings located across Canada. The commander of 2 Canadian Air Division is responsible for training and support functions. 2 Canadian Air Division operations are carried out at two wings. Wings represent the grouping of various squadrons, both operational and support, under a single tactical commander reporting to the operational commander and vary in size from several hundred personnel to several thousand.",Where is the commander based out of?,"{'text': array(['Winnipeg'], dtype=object), 'answer_start': array([173], dtype=int32)}",The commander is based out of Winnipeg.
570dc8720b85d914000d7b53,Antarctica,"The climate of Antarctica does not allow extensive vegetation to form. A combination of freezing temperatures, poor soil quality, lack of moisture, and lack of sunlight inhibit plant growth. As a result, the diversity of plant life is very low and limited in distribution. The flora of the continent largely consists of bryophytes. There are about 100 species of mosses and 25 species of liverworts, but only three species of flowering plants, all of which are found in the Antarctic Peninsula: Deschampsia antarctica (Antarctic hair grass), Colobanthus quitensis (Antarctic pearlwort) and the non-native Poa annua (annual bluegrass). Growth is restricted to a few weeks in the summer.",What can not grow extensively in Antarctica?,"{'text': array(['vegetation'], dtype=object), 'answer_start': array([51], dtype=int32)}","In Antarctica, extensive vegetation cannot grow due to the harsh climate conditions.


Instruction 2 (More Diff"
5726d752dd62a815002e920f,Napoleon,"There have been modern studies that have supported the original autopsy finding. In a 2008 study, researchers analysed samples of Napoleon's hair from throughout his life, as well as samples from his family and other contemporaries. All samples had high levels of arsenic, approximately 100 times higher than the current average. According to these researchers, Napoleon's body was already heavily contaminated with arsenic as a boy, and the high arsenic concentration in his hair was not caused by intentional poisoning; people were constantly exposed to arsenic from glues and dyes throughout their lives.[note 7] Studies published in 2007 and 2008 dismissed evidence of arsenic poisoning, and confirmed evidence of peptic ulcer and gastric cancer as the cause of death.",Studies published in 2007 and 2008 support what possible causes of Napoleon's death?,"{'text': array(['peptic ulcer and gastric cancer'], dtype=object), 'answer_start': array([718], dtype=int32)}","The studies published in 2007 and 2008 support peptic ulcer and gastric cancer as the possible causes of Napoleon's death.


Instruction 2 (More difficult with at least 2 more constraints):"
570b2526ec8fbc190045b868,Xbox_360,"In 2009, IGN named the Xbox 360 the sixth-greatest video game console of all time, out of a field of 25. Although not the best-selling console of the seventh-generation, the Xbox 360 was deemed by TechRadar to be the most influential, by emphasizing digital media distribution and online gaming through Xbox Live, and by popularizing game achievement awards. PC Magazine considered the Xbox 360 the prototype for online gaming as it ""proved that online gaming communities could thrive in the console space"". Five years after the Xbox 360's original debut, the well-received Kinect motion capture camera was released, which set the record of being the fastest selling consumer electronic device in history, and extended the life of the console. Edge ranked Xbox 360 the second-best console of the 1993–2013 period, stating ""It had its own social network, cross-game chat, new indie games every week, and the best version of just about every multiformat game...Killzone is no Halo and nowadays Gran Turismo is no Forza, but it's not about the exclusives—there's nothing to trump Naughty Dog's PS3 output, after all. Rather, it's about the choices Microsoft made back in the original Xbox's lifetime. The PC-like architecture meant those early EA Sports titles ran at 60fps compared to only 30 on PS3, Xbox Live meant every dedicated player had an existing friends list, and Halo meant Microsoft had the killer next-generation exclusive. And when developers demo games on PC now they do it with a 360 pad—another industry benchmark, and a critical one.""",What online source called the 360 the 6th greatest console of all time in 2009?,"{'text': array(['IGN'], dtype=object), 'answer_start': array([9], dtype=int32)}",IGN called the Xbox 360 the 6th greatest console of all time in 2009.
5726acd3708984140094cd90,Gothic_architecture,"At the completion of the west front in 1140, Abbot Suger moved on to the reconstruction of the eastern end, leaving the Carolingian nave in use. He designed a choir that would be suffused with light. To achieve his aims, his masons drew on the several new features which evolved or had been introduced to Romanesque architecture, the pointed arch, the ribbed vault, the ambulatory with radiating chapels, the clustered columns supporting ribs springing in different directions and the flying buttresses which enabled the insertion of large clerestory windows.",What portion of the reconstruction of Saint Denis was begun after the completion of the west front? ,"{'text': array(['the eastern end'], dtype=object), 'answer_start': array([91], dtype=int32)}",The reconstruction of the eastern end of Saint Denis was begun after the completion of the west front.
571abee110f8ca1400305337,Pharmaceutical_industry,"A Federal Trade Commission report issued in 1958 attempted to quantify the effect of antibiotic development on American public health. The report found that over the period 1946-1955, there was a 42% drop in the incidence of diseases for which antibiotics were effective and only a 20% drop in those for which antibiotics were not effective. The report concluded that ""it appears that the use of antibiotics, early diagnosis, and other factors have limited the epidemic spread and thus the number of these diseases which have occurred"". The study further examined mortality rates for eight common diseases for which antibiotics offered effective therapy (syphilis, tuberculosis, dysentery, scarlet fever, whooping cough, meningococcal infections, and pneumonia), and found a 56% decline over the same period. Notable among these was a 75% decline in deaths due to tuberculosis.",What disease had the biggest decline of deaths?,"{'text': array(['tuberculosis'], dtype=object), 'answer_start': array([864], dtype=int32)}","The disease with the biggest decline in deaths, according to the 1958 Federal Trade Commission report, was tuberculosis, with a 75% decline."
57300a6a04bcaa1900d7705b,Association_football,"Phaininda and episkyros were Greek ball games. An image of an episkyros player depicted in low relief on a vase at the National Archaeological Museum of Athens appears on the UEFA European Championship Cup. Athenaeus, writing in 228 AD, referenced the Roman ball game harpastum. Phaininda, episkyros and harpastum were played involving hands and violence. They all appear to have resembled rugby football, wrestling and volleyball more than what is recognizable as modern football. As with pre-codified ""mob football"", the antecedent of all modern football codes, these three games involved more handling the ball than kicking. Non-competitive games included kemari in Japan, chuk-guk in Korea and woggabaliri in Australia.","What is the name of a similar, non-competitive game in Japan called?","{'text': array(['kemari'], dtype=object), 'answer_start': array([659], dtype=int32)}","The name of a similar, non-competitive game in Japan is kemari."
56e07dac231d4119001ac1d9,Saint_Helena,"Saint FM provided a local radio service for the island which was also available on internet radio and relayed in Ascension Island. The station was not government funded. It was launched in January 2005 and closed on 21 December 2012. It broadcast news, features and music in collaboration with its sister newspaper, the St Helena Independent (which continues).",What date was Saint FM radio closed?,"{'text': array(['21 December 2012'], dtype=object), 'answer_start': array([216], dtype=int32)}",Saint FM radio was closed on 21 December 2012.
572689e65951b619008f7637,Queen_(band),"During 1976, Queen played one of their most famous gigs, a free concert in Hyde Park, London. A concert organised by the entrepreneur Richard Branson, it set an attendance record with 150,000 people confirmed in the audience. On 1 December 1976, Queen were the intended guests on London's early evening Today programme, but they pulled out at the last-minute, which saw their late replacement on the show, EMI labelmate the Sex Pistols, give their seminal interview. During the A Day at the Races Tour in 1977, Queen performed sold-out shows at Madison Square Garden, New York, in February, and Earls Court, London, in June.",How many people helped Queen set a 1976 attendance record?,"{'text': array(['150,000'], dtype=object), 'answer_start': array([184], dtype=int32)}","The attendance record set by Queen in 1976 was not set by a specific number of people, but rather by the 150,000 people who attended the free concert in Hyde Park, London."
570c9204fed7b91900d459f0,FC_Barcelona,"Barcelona is one of the most supported teams in the world, and has the largest social media following in the world among sports teams. Barcelona's players have won a record number of Ballon d'Or awards (11), as well as a record number of FIFA World Player of the Year awards (7). In 2010, the club made history when three players who came through its youth academy (Messi, Iniesta and Xavi) were chosen as the three best players in the world in the FIFA Ballon d'Or awards, an unprecedented feat for players from the same football school.",How Ballon d'Or awards have members of the Barcelona team won?,"{'text': array(['11'], dtype=object), 'answer_start': array([203], dtype=int32)}",Members of the Barcelona team have won a total of 11 Ballon d'Or awards.
56e962d799e8941900975f79,Bern,"In Bern, about 50,418 or (39.2%) of the population have completed non-mandatory upper secondary education, and 24,311 or (18.9%) have completed additional higher education (either university or a Fachhochschule). Of the 24,311 who completed tertiary schooling, 51.6% were Swiss men, 33.0% were Swiss women, 8.9% were non-Swiss men and 6.5% were non-Swiss women.",What percent of the population has completed non-mandatory upper secondary education?,"{'text': array(['39.2%'], dtype=object), 'answer_start': array([26], dtype=int32)}","39.2% of the population in Bern has completed non-mandatory upper secondary education.


Instruction 2 (Much more difficult with at least 5 more constraints):"
56df6fe956340a1900b29b4c,Plymouth,"The A38 dual-carriageway runs from east to west across the north of the city. Within the city it is designated as 'The Parkway' and represents the boundary between the urban parts of the city and the generally more recent suburban areas. Heading east, it connects Plymouth to the M5 motorway about 40 miles (65 km) away near Exeter; and heading west it connects Cornwall and Devon via the Tamar Bridge. Regular bus services are provided by Plymouth Citybus, First South West and Target Travel. There are three Park and ride services located at Milehouse, Coypool (Plympton) and George Junction (Plymouth City Airport), which are operated by First South West.",Who operates Milehouse park and ride?,"{'text': array(['First South West'], dtype=object), 'answer_start': array([458], dtype=int32)}","First South West operates the Milehouse park and ride.


Instruction 2 (More Diff"
5727965bf1498d1400e8fce5,Dissolution_of_the_Soviet_Union,"On October 2, the Popular Front formally launched its political platform at a two-day congress. Väljas attended, gambling that the front could help Estonia become a model of economic and political revival, while moderating separatist and other radical tendencies. On November 16, 1988, the Supreme Soviet of the Estonian SSR adopted a declaration of national sovereignty under which Estonian laws would take precedence over those of the Soviet Union. Estonia's parliament also laid claim to the republic's natural resources including land, inland waters, forests, mineral deposits, and to the means of industrial production, agriculture, construction, state banks, transportation, and municipal services within the territory of Estonia's borders.",Who claimed Estonia's national resources?,"{'text': array([""Estonia's parliament""], dtype=object), 'answer_start': array([451], dtype=int32)}","Estonia's parliament claimed Estonia's national resources.


Instruction 2 (Much more difficult with at least 5 more constraints):"
56d6339d1c85041400946ff2,Dog,"Toxocara canis (dog roundworm) eggs in dog feces can cause toxocariasis. In the United States, about 10,000 cases of Toxocara infection are reported in humans each year, and almost 14% of the U.S. population is infected. In Great Britain, 24% of soil samples taken from public parks contained T. canis eggs. Untreated toxocariasis can cause retinal damage and decreased vision. Dog feces can also contain hookworms that cause cutaneous larva migrans in humans.",About how many people get a Toxocara infection each year?,"{'text': array(['10,000'], dtype=object), 'answer_start': array([101], dtype=int32)}","About 10,000 people in the United States get a Toxocara infection each year.


Instruction 2 (More Diff"
5733dc45d058e614000b643d,Tajikistan,"Tajikistan's economy grew substantially after the war. The GDP of Tajikistan expanded at an average rate of 9.6% over the period of 2000–2007 according to the World Bank data. This improved Tajikistan's position among other Central Asian countries (namely Turkmenistan and Uzbekistan), which seem to have degraded economically ever since. The primary sources of income in Tajikistan are aluminium production, cotton growing and remittances from migrant workers. Cotton accounts for 60% of agricultural output, supporting 75% of the rural population, and using 45% of irrigated arable land. The aluminium industry is represented by the state-owned Tajik Aluminum Company – the biggest aluminium plant in Central Asia and one of the biggest in the world.",What was the rate that the GDP expanded?,"{'text': array(['an average rate of 9.6%'], dtype=object), 'answer_start': array([89], dtype=int32)}",The GDP of Tajikistan expanded at an average rate of 9.6% over the period of 2000–2007.
573421e94776f41900661905,"Tucson,_Arizona","Interstate 10, which runs southeast to northwest through town, connects Tucson to Phoenix to the northwest on the way to its western terminus in Santa Monica, California, and to Las Cruces, New Mexico and El Paso, Texas toward its eastern terminus in Jacksonville, Florida. I-19 runs south from Tucson toward Nogales and the U.S.-Mexico border. I-19 is the only Interstate highway that uses ""kilometer posts"" instead of ""mileposts"", although the speed limits are marked in miles per hour instead of kilometers per hour.",What is the next major town to the east on I-10?,"{'text': array(['Las Cruces, New Mexico'], dtype=object), 'answer_start': array([178], dtype=int32)}","The next major town to the east on I-10, after Jacksonville, Florida, is not specified in the given context. However, generally, I-10 continues eastward through Florida, passing through major cities such as Miami and Jacksonville before reaching its eastern terminus.


---





















































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































from:



from the

 of the




from the



from the










 from the




from the

from the



from theater.



 from the westward.
























































































































































































































































































































turned, of the



as,








uring.
















uringly,


















ing (










uringled-

















up.
el (















up.
uringleddit.
















ed.
ing.
up.














ingCertaincingc.
































uring, and




















ingCover-C.



















Cover-














 (Courcecks.


















ingoreCourceckarconceachercksomecentencicks.E."
57280be44b864d1900164307,Northwestern_University,"The football team plays at Ryan Field (formerly known as Dyche Stadium); the basketball, wrestling, and volleyball teams play at Welsh-Ryan Arena. Northwestern's athletic teams are nicknamed the Wildcats. Before 1924, they were known as ""The Purple"" and unofficially as ""The Fighting Methodists."" The name Wildcats was bestowed upon the university in 1924 by Wallace Abbey, a writer for the Chicago Daily Tribune who wrote that even in a loss to the University of Chicago, ""Football players had not come down from Evanston; wildcats would be a name better suited to [Coach Glenn] Thistletwaite's boys."" The name was so popular that university board members made ""wildcats"" the official nickname just months later. In 1972, the student body voted to change the official nickname from ""Wildcats"" to ""Purple Haze"" but the new name never stuck.",What is the nickname given to Northwestern's athletic teams?,"{'text': array(['Wildcats'], dtype=object), 'answer_start': array([195], dtype=int32)}","The nickname given to Northwestern's athletic teams is ""Wildcats.""


Instruction 2 (More Diff"
